,type,# terminal,# cells,fm_ind,t_ind,k,time
10398,poly_tree,12,200,0025,1,11,275.30450105667114
10399,poly_tree,12,200,0025,2,5,261.7131733894348
10400,poly_tree,12,200,0025,2,6,319.26468563079834
10401,poly_tree,12,200,0025,2,7,347.8703269958496
10402,poly_tree,12,200,0025,2,8,274.44766497612
10403,poly_tree,12,200,0025,2,9,302.0358030796051
10404,poly_tree,12,200,0025,2,10,263.78449869155884
10405,poly_tree,12,200,0025,2,11,254.55718612670898
10406,poly_tree,12,200,0025,3,5,319.540967464447
10407,poly_tree,12,200,0025,3,6,243.14006400108337
10408,poly_tree,12,200,0025,3,7,275.148309469223
10409,poly_tree,12,200,0025,3,8,263.36913442611694
10410,poly_tree,12,200,0025,3,9,242.21043753623962
10411,poly_tree,12,200,0025,3,10,308.44833612442017
10412,poly_tree,12,200,0025,3,11,244.74738955497742
10413,poly_tree,12,200,0025,4,5,421.69891810417175
10414,poly_tree,12,200,0025,4,6,506.8049147129059
10415,poly_tree,12,200,0025,4,7,399.8182997703552
10416,poly_tree,12,200,0025,4,8,374.2625913619995
10417,poly_tree,12,200,0025,4,9,509.80957078933716
10418,poly_tree,12,200,0025,4,10,499.94626784324646
10419,poly_tree,12,200,0025,4,11,629.2129201889038
10420,poly_tree,12,200,0026,0,6,201.0934293270111
10421,poly_tree,12,200,0026,0,7,267.07443356513977
10422,poly_tree,12,200,0026,0,8,218.34977197647095
10423,poly_tree,12,200,0026,0,9,199.79671430587769
10424,poly_tree,12,200,0026,0,10,177.95583391189575
10425,poly_tree,12,200,0026,0,11,206.0733661651611
10426,poly_tree,12,200,0026,0,12,221.29668307304382
10427,poly_tree,12,200,0026,1,6,2053.5971634387975
10428,poly_tree,12,200,0026,1,7,1654.6169052124023
10429,poly_tree,12,200,0026,1,8,1191.5304744243622
10430,poly_tree,12,200,0026,1,9,984.0680723190308
10431,poly_tree,12,200,0026,1,10,1019.6038951873779
10432,poly_tree,12,200,0026,1,11,1140.1631224155426
10433,poly_tree,12,200,0026,1,12,958.0627388954161
10434,poly_tree,12,200,0026,2,6,406.82424783706665
10435,poly_tree,12,200,0026,2,7,484.82047295570374
10436,poly_tree,12,200,0026,2,8,444.1558849811554
10437,poly_tree,12,200,0026,2,9,418.9132933616638
10438,poly_tree,12,200,0026,2,10,407.62513375282293
10439,poly_tree,12,200,0026,2,11,337.86276388168335
10440,poly_tree,12,200,0026,2,12,342.64590644836426
10441,poly_tree,12,200,0026,3,6,429.07145404815674
10442,poly_tree,12,200,0026,3,7,466.93176555633545
10443,poly_tree,12,200,0026,3,8,406.5551242828369
10444,poly_tree,12,200,0026,3,9,392.88364577293396
10445,poly_tree,12,200,0026,3,10,343.09228897094727
10446,poly_tree,12,200,0026,3,11,350.2814688682556
10447,poly_tree,12,200,0026,3,12,311.0462415218353
10448,poly_tree,12,200,0026,4,6,388.6249222755432
10449,poly_tree,12,200,0026,4,7,488.76004838943476
10450,poly_tree,12,200,0026,4,8,478.2488832473755
10451,poly_tree,12,200,0026,4,9,437.55662870407104
10452,poly_tree,12,200,0026,4,10,400.09620165824884
10453,poly_tree,12,200,0026,4,11,370.3681015968323
10454,poly_tree,12,200,0026,4,12,335.72964334487915
10455,poly_tree,16,50,0002,0,9,77.24938201904297
10456,poly_tree,16,50,0002,0,10,85.34835386276245
10457,poly_tree,16,50,0002,0,11,104.51088356971742
10458,poly_tree,16,50,0002,0,12,90.67703199386597
10459,poly_tree,16,50,0002,0,13,96.03517484664917
10460,poly_tree,16,50,0002,0,14,95.35185313224792
10461,poly_tree,16,50,0002,0,15,94.37086606025696
10462,poly_tree,16,50,0002,1,9,58.32588791847229
10463,poly_tree,16,50,0002,1,10,51.734100103378296
10464,poly_tree,16,50,0002,1,11,56.50366687774658
10465,poly_tree,16,50,0002,1,12,52.69165062904358
10466,poly_tree,16,50,0002,1,13,49.15556764602661
10467,poly_tree,16,50,0002,1,14,50.773205280303955
10468,poly_tree,16,50,0002,1,15,49.71923756599426
10469,poly_tree,16,50,0002,2,9,16.94587731361389
10470,poly_tree,16,50,0002,2,10,16.61216926574707
10471,poly_tree,16,50,0002,2,11,15.776531457901001
10472,poly_tree,16,50,0002,2,12,15.620967864990234
10473,poly_tree,16,50,0002,2,13,15.272144317626953
10474,poly_tree,16,50,0002,2,14,15.854899168014526
10475,poly_tree,16,50,0002,2,15,16.288504362106323
10476,poly_tree,16,50,0002,3,9,66.9145975112915
10477,poly_tree,16,50,0002,3,10,61.628151655197144
10478,poly_tree,16,50,0002,3,11,56.93772530555725
10479,poly_tree,16,50,0002,3,12,52.375104665756226
10480,poly_tree,16,50,0002,3,13,50.647197246551514
10481,poly_tree,16,50,0002,3,14,57.41001343727112
10482,poly_tree,16,50,0002,3,15,55.37065505981445
10483,poly_tree,16,50,0002,4,9,33.88980722427368
10484,poly_tree,16,50,0002,4,10,32.04908204078674
10485,poly_tree,16,50,0002,4,11,29.19652771949768
10486,poly_tree,16,50,0002,4,12,29.214574098587036
10487,poly_tree,16,50,0002,4,13,26.833024978637695
10488,poly_tree,16,50,0002,4,14,25.371215105056763
10489,poly_tree,16,50,0002,4,15,30.4733726978302
10490,poly_tree,16,50,0003,0,9,141.06064796447754
10491,poly_tree,16,50,0003,0,10,120.55214786529541
10492,poly_tree,16,50,0003,0,11,117.04414868354797
10493,poly_tree,16,50,0003,0,12,143.95322060585022
10494,poly_tree,16,50,0003,0,13,132.0080246925354
10495,poly_tree,16,50,0003,0,14,133.57399129867554
10496,poly_tree,16,50,0003,0,15,140.91482710838318
10497,poly_tree,16,50,0003,1,9,18.63674235343933
10498,poly_tree,16,50,0003,1,10,15.073453426361084
10499,poly_tree,16,50,0003,1,11,14.818939924240112
10500,poly_tree,16,50,0003,1,12,14.342700481414795
10501,poly_tree,16,50,0003,1,13,14.742627143859863
10502,poly_tree,16,50,0003,1,14,14.855798721313477
10503,poly_tree,16,50,0003,1,15,14.935571193695068
10504,poly_tree,16,50,0003,2,9,96.69401693344116
10505,poly_tree,16,50,0003,2,10,90.93169617652893
10506,poly_tree,16,50,0003,2,11,82.01139283180237
10507,poly_tree,16,50,0003,2,12,75.16427397727966
10508,poly_tree,16,50,0003,2,13,72.12311506271362
10509,poly_tree,16,50,0003,2,14,74.76507139205933
10510,poly_tree,16,50,0003,2,15,85.6350486278534
10511,poly_tree,16,50,0003,3,9,68.73817539215088
10512,poly_tree,16,50,0003,3,10,61.96191716194153
10513,poly_tree,16,50,0003,3,11,67.5197012424469
10514,poly_tree,16,50,0003,3,12,61.571401834487915
10515,poly_tree,16,50,0003,3,13,67.46971845626831
10516,poly_tree,16,50,0003,3,14,62.654969930648804
10517,poly_tree,16,50,0003,3,15,63.166088819503784
10518,poly_tree,16,50,0003,4,9,16.325178861618042
10519,poly_tree,16,50,0003,4,10,13.296562671661377
10520,poly_tree,16,50,0003,4,11,14.345819473266602
10521,poly_tree,16,50,0003,4,12,12.99681806564331
10522,poly_tree,16,50,0003,4,13,14.420770645141602
10523,poly_tree,16,50,0003,4,14,15.079999208450317
10524,poly_tree,16,50,0003,4,15,13.88493037223816
10525,poly_tree,16,50,0004,0,9,36.27004098892211
10526,poly_tree,16,50,0004,0,10,33.01910901069641
10527,poly_tree,16,50,0004,0,11,35.87450051307678
10528,poly_tree,16,50,0004,0,12,29.89463210105896
10529,poly_tree,16,50,0004,0,13,26.85090684890747
10530,poly_tree,16,50,0004,0,14,29.772520065307617
10531,poly_tree,16,50,0004,0,15,27.93449091911316
10532,poly_tree,16,50,0004,1,9,102.10597324371338
10533,poly_tree,16,50,0004,1,10,104.76976561546326
10534,poly_tree,16,50,0004,1,11,99.35400724411011
10535,poly_tree,16,50,0004,1,12,106.70009851455688
10536,poly_tree,16,50,0004,1,13,104.10743021965027
10537,poly_tree,16,50,0004,1,14,80.53460502624512
10538,poly_tree,16,50,0004,1,15,86.00070285797119
10539,poly_tree,16,50,0004,2,9,26.837940216064453
10540,poly_tree,16,50,0004,2,10,25.478343725204468
10541,poly_tree,16,50,0004,2,11,29.451448917388916
10542,poly_tree,16,50,0004,2,12,24.634060859680176
10543,poly_tree,16,50,0004,2,13,26.58911156654358
10544,poly_tree,16,50,0004,2,14,28.300537586212158
10545,poly_tree,16,50,0004,2,15,27.88260793685913
10546,poly_tree,16,50,0004,3,9,39.42405438423157
10547,poly_tree,16,50,0004,3,10,43.88625431060792
10548,poly_tree,16,50,0004,3,11,43.73264265060425
10549,poly_tree,16,50,0004,3,12,51.63840389251709
10550,poly_tree,16,50,0004,3,13,44.5213565826416
10551,poly_tree,16,50,0004,3,14,40.50405216217041
10552,poly_tree,16,50,0004,3,15,48.92511343955994
10553,poly_tree,16,50,0004,4,9,113.09885883331299
10554,poly_tree,16,50,0004,4,10,104.62324213981628
10555,poly_tree,16,50,0004,4,11,110.60156154632568
10556,poly_tree,16,50,0004,4,12,89.54321122169495
10557,poly_tree,16,50,0004,4,13,109.61036729812622
10558,poly_tree,16,50,0004,4,14,91.68259620666504
10559,poly_tree,16,50,0004,4,15,109.80288863182068
10560,poly_tree,16,50,0005,0,8,58.588722467422485
10561,poly_tree,16,50,0005,0,9,62.629650354385376
10562,poly_tree,16,50,0005,0,10,65.68070983886719
10563,poly_tree,16,50,0005,0,11,56.85947513580322
10564,poly_tree,16,50,0005,0,12,53.94543242454529
10565,poly_tree,16,50,0005,0,13,58.742775678634644
10566,poly_tree,16,50,0005,0,14,58.9815526008606
10567,poly_tree,16,50,0005,1,8,177.16892218589783
10568,poly_tree,16,50,0005,1,9,176.89052081108093
10569,poly_tree,16,50,0005,1,10,197.1111829280853
10570,poly_tree,16,50,0005,1,11,218.3324217796326
10571,poly_tree,16,50,0005,1,12,222.69712448120114
10572,poly_tree,16,50,0005,1,13,214.9885535240173
10573,poly_tree,16,50,0005,1,14,233.82024788856504
10574,poly_tree,16,50,0005,2,8,26.54951190948486
10575,poly_tree,16,50,0005,2,9,21.927997827529907
10576,poly_tree,16,50,0005,2,10,28.333606243133545
10577,poly_tree,16,50,0005,2,11,28.015933513641357
10578,poly_tree,16,50,0005,2,12,23.493211269378662
10579,poly_tree,16,50,0005,2,13,22.005402088165283
10580,poly_tree,16,50,0005,2,14,20.400936365127563
10581,poly_tree,16,50,0005,3,8,16.182386875152588
10582,poly_tree,16,50,0005,3,9,15.181103706359863
10583,poly_tree,16,50,0005,3,10,13.585030555725098
10584,poly_tree,16,50,0005,3,11,15.651561737060547
10585,poly_tree,16,50,0005,3,12,16.007161855697632
10586,poly_tree,16,50,0005,3,13,15.275673627853394
10587,poly_tree,16,50,0005,3,14,16.00016736984253
10588,poly_tree,16,50,0005,4,8,15.512634038925173
10589,poly_tree,16,50,0005,4,9,13.884981632232666
10590,poly_tree,16,50,0005,4,10,15.576250314712524
10591,poly_tree,16,50,0005,4,11,16.64755392074585
10592,poly_tree,16,50,0005,4,12,15.851455211639404
10593,poly_tree,16,50,0005,4,13,15.906316041946411
10594,poly_tree,16,50,0005,4,14,16.754611253738403
10595,poly_tree,16,50,0006,0,8,47.64665126800537
10596,poly_tree,16,50,0006,0,9,47.1298987865448
10597,poly_tree,16,50,0006,0,10,42.781614542007446
10598,poly_tree,16,50,0006,0,11,37.60494780540466
10599,poly_tree,16,50,0006,0,12,36.521437883377075
10600,poly_tree,16,50,0006,0,13,44.58446407318115
10601,poly_tree,16,50,0006,0,14,41.038310527801514
10602,poly_tree,16,50,0006,1,8,79.66164970397949
10603,poly_tree,16,50,0006,1,9,73.06687355041504
10604,poly_tree,16,50,0006,1,10,58.10831022262573
10605,poly_tree,16,50,0006,1,11,53.309305906295776
10606,poly_tree,16,50,0006,1,12,52.754294633865356
10607,poly_tree,16,50,0006,1,13,58.53713822364807
10608,poly_tree,16,50,0006,1,14,65.10901522636414
10609,poly_tree,16,50,0006,2,8,109.0588686466217
10610,poly_tree,16,50,0006,2,9,118.57176995277403
10611,poly_tree,16,50,0006,2,10,101.16087079048157
10612,poly_tree,16,50,0006,2,11,99.28621768951416
10613,poly_tree,16,50,0006,2,12,109.22441506385803
10614,poly_tree,16,50,0006,2,13,129.73780059814453
10615,poly_tree,16,50,0006,2,14,145.0658609867096
10616,poly_tree,16,50,0006,3,8,12.085550308227539
10617,poly_tree,16,50,0006,3,9,12.63358759880066
10618,poly_tree,16,50,0006,3,10,11.407280445098877
10619,poly_tree,16,50,0006,3,11,10.675063610076904
10620,poly_tree,16,50,0006,3,12,11.008243322372437
10621,poly_tree,16,50,0006,3,13,11.995877504348755
10622,poly_tree,16,50,0006,3,14,11.959485530853271
10623,poly_tree,16,50,0006,4,8,73.9041588306427
10624,poly_tree,16,50,0006,4,9,58.72661209106445
10625,poly_tree,16,50,0006,4,10,72.47082161903381
10626,poly_tree,16,50,0006,4,11,62.30914235115051
10627,poly_tree,16,50,0006,4,12,67.08865356445312
10628,poly_tree,16,50,0006,4,13,52.95825910568237
10629,poly_tree,16,50,0006,4,14,53.08770561218262
10630,poly_tree,16,50,0007,0,9,100.71376967430115
10631,poly_tree,16,50,0007,0,10,98.91807532310486
10632,poly_tree,16,50,0007,0,11,96.60863733291626
10633,poly_tree,16,50,0007,0,12,91.94071960449219
10634,poly_tree,16,50,0007,0,13,81.04233932495117
10635,poly_tree,16,50,0007,0,14,88.17455887794495
10636,poly_tree,16,50,0007,0,15,86.3855836391449
10637,poly_tree,16,50,0007,1,9,159.3693790435791
10638,poly_tree,16,50,0007,1,10,136.73317670822144
10639,poly_tree,16,50,0007,1,11,138.19124817848203
10640,poly_tree,16,50,0007,1,12,158.0283863544464
10641,poly_tree,16,50,0007,1,13,182.16841959953308
10642,poly_tree,16,50,0007,1,14,132.6035916805267
10643,poly_tree,16,50,0007,1,15,139.32468152046204
10644,poly_tree,16,50,0007,2,9,20.4148428440094
10645,poly_tree,16,50,0007,2,10,19.468295097351074
10646,poly_tree,16,50,0007,2,11,20.77363634109497
10647,poly_tree,16,50,0007,2,12,19.826626777648926
10648,poly_tree,16,50,0007,2,13,14.503119945526123
10649,poly_tree,16,50,0007,2,14,16.173898935317993
10650,poly_tree,16,50,0007,2,15,15.002713203430176
10651,poly_tree,16,50,0007,3,9,117.74222874641417
10652,poly_tree,16,50,0007,3,10,155.8789026737213
10653,poly_tree,16,50,0007,3,11,166.47653794288635
10654,poly_tree,16,50,0007,3,12,105.88101863861084
10655,poly_tree,16,50,0007,3,13,113.78755974769594
10656,poly_tree,16,50,0007,3,14,106.95644688606261
10657,poly_tree,16,50,0007,3,15,124.41906619071962
10658,poly_tree,16,50,0007,4,9,47.48800563812256
10659,poly_tree,16,50,0007,4,10,43.63731026649475
10660,poly_tree,16,50,0007,4,11,46.03205895423889
10661,poly_tree,16,50,0007,4,12,61.18115448951721
10662,poly_tree,16,50,0007,4,13,48.77424240112305
10663,poly_tree,16,50,0007,4,14,47.86715579032898
10664,poly_tree,16,50,0007,4,15,52.8630006313324
10665,poly_tree,16,50,0008,0,8,42.43195676803589
10666,poly_tree,16,50,0008,0,9,43.427881479263306
10667,poly_tree,16,50,0008,0,10,38.03140902519226
10668,poly_tree,16,50,0008,0,11,56.88730478286743
10669,poly_tree,16,50,0008,0,12,51.64082360267639
10670,poly_tree,16,50,0008,0,13,46.18398427963257
10671,poly_tree,16,50,0008,0,14,45.887373208999634
10672,poly_tree,16,50,0008,1,8,40.36594367027283
10673,poly_tree,16,50,0008,1,9,32.97128415107727
10674,poly_tree,16,50,0008,1,10,36.92410492897034
10675,poly_tree,16,50,0008,1,11,32.837228775024414
10676,poly_tree,16,50,0008,1,12,40.275177240371704
10677,poly_tree,16,50,0008,1,13,46.352659940719604
10678,poly_tree,16,50,0008,1,14,39.179349422454834
10679,poly_tree,16,50,0008,2,8,114.05321931838989
10680,poly_tree,16,50,0008,2,9,115.30639815330507
10681,poly_tree,16,50,0008,2,10,109.40253043174744
10682,poly_tree,16,50,0008,2,11,110.7836537361145
10683,poly_tree,16,50,0008,2,12,104.99725437164307
10684,poly_tree,16,50,0008,2,13,119.2855648994446
10685,poly_tree,16,50,0008,2,14,131.3261878490448
10686,poly_tree,16,50,0008,3,8,176.98743844032288
10687,poly_tree,16,50,0008,3,9,166.14413332939148
10688,poly_tree,16,50,0008,3,10,197.9932255744934
10689,poly_tree,16,50,0008,3,11,228.40522813797
10690,poly_tree,16,50,0008,3,12,212.5059475898743
10691,poly_tree,16,50,0008,3,13,278.01316237449646
10692,poly_tree,16,50,0008,3,14,253.3444676399231
10693,poly_tree,16,50,0008,4,8,77.43171954154968
10694,poly_tree,16,50,0008,4,9,80.12079405784607
10695,poly_tree,16,50,0008,4,10,76.1003029346466
10696,poly_tree,16,50,0008,4,11,77.96305918693542
10697,poly_tree,16,50,0008,4,12,85.24478769302368
10698,poly_tree,16,50,0008,4,13,66.94664812088013
10699,poly_tree,16,50,0008,4,14,75.40339732170105
10700,poly_tree,16,50,0009,0,8,76.78025984764099
10701,poly_tree,16,50,0009,0,9,71.15268468856812
10702,poly_tree,16,50,0009,0,10,73.12923741340637
10703,poly_tree,16,50,0009,0,11,73.47346305847168
10704,poly_tree,16,50,0009,0,12,77.34184551239014
10705,poly_tree,16,50,0009,0,13,96.6266028881073
10706,poly_tree,16,50,0009,0,14,79.78479933738708
10707,poly_tree,16,50,0009,1,8,17.450631618499756
10708,poly_tree,16,50,0009,1,9,17.649096250534058
10709,poly_tree,16,50,0009,1,10,17.978867053985596
10710,poly_tree,16,50,0009,1,11,17.261298179626465
10711,poly_tree,16,50,0009,1,12,18.051969528198242
10712,poly_tree,16,50,0009,1,13,17.850861072540283
10713,poly_tree,16,50,0009,1,14,18.293104887008667
10714,poly_tree,16,50,0009,2,8,21.748138904571533
10715,poly_tree,16,50,0009,2,9,18.902060747146606
10716,poly_tree,16,50,0009,2,10,21.79724407196045
10717,poly_tree,16,50,0009,2,11,25.917461395263672
10718,poly_tree,16,50,0009,2,12,24.168320655822754
10719,poly_tree,16,50,0009,2,13,24.821683168411255
10720,poly_tree,16,50,0009,2,14,23.852129697799683
10721,poly_tree,16,50,0009,3,8,34.83954429626465
10722,poly_tree,16,50,0009,3,9,29.03567910194397
10723,poly_tree,16,50,0009,3,10,30.56042790412903
10724,poly_tree,16,50,0009,3,11,29.287561655044552
10725,poly_tree,16,50,0009,3,12,34.301734924316406
10726,poly_tree,16,50,0009,3,13,30.139872074127197
10727,poly_tree,16,50,0009,3,14,29.506391525268555
10728,poly_tree,16,50,0009,4,8,20.086750030517578
10729,poly_tree,16,50,0009,4,9,25.5079402923584
10730,poly_tree,16,50,0009,4,10,21.16134810447693
10731,poly_tree,16,50,0009,4,11,17.989615440368652
10732,poly_tree,16,50,0009,4,12,18.038523197174072
10733,poly_tree,16,50,0009,4,13,19.085622787475586
10734,poly_tree,16,50,0009,4,14,22.830848455429077
10735,poly_tree,16,50,0010,0,8,130.1134328842163
10736,poly_tree,16,50,0010,0,9,143.54092121124268
10737,poly_tree,16,50,0010,0,10,197.63085293769836
10738,poly_tree,16,50,0010,0,11,181.52697491645813
10739,poly_tree,16,50,0010,0,12,198.44665455818176
10740,poly_tree,16,50,0010,0,13,185.6991045475006
10741,poly_tree,16,50,0010,0,14,182.4451241493225
10742,poly_tree,16,50,0010,1,8,216.78255248069763
10743,poly_tree,16,50,0010,1,9,235.75671076774594
10744,poly_tree,16,50,0010,1,10,322.7490944862366
10745,poly_tree,16,50,0010,1,11,315.57497453689575
10746,poly_tree,16,50,0010,1,12,297.85753631591797
10747,poly_tree,16,50,0010,1,13,285.0236396789551
10748,poly_tree,16,50,0010,1,14,282.4587912559509
10749,poly_tree,16,50,0010,2,8,139.54293847084045
10750,poly_tree,16,50,0010,2,9,125.1430027484894
10751,poly_tree,16,50,0010,2,10,152.7660710811615
10752,poly_tree,16,50,0010,2,11,164.34970951080322
10753,poly_tree,16,50,0010,2,12,132.98688340187073
10754,poly_tree,16,50,0010,2,13,101.78062200546265
10755,poly_tree,16,50,0010,2,14,96.01940417289734
10756,poly_tree,16,50,0010,3,8,31.877391815185547
10757,poly_tree,16,50,0010,3,9,32.55357122421265
10758,poly_tree,16,50,0010,3,10,25.784277200698853
10759,poly_tree,16,50,0010,3,11,28.17294430732727
10760,poly_tree,16,50,0010,3,12,26.432554483413696
10761,poly_tree,16,50,0010,3,13,31.568209409713745
10762,poly_tree,16,50,0010,3,14,33.06565618515015
10763,poly_tree,16,50,0010,4,8,42.446115255355835
10764,poly_tree,16,50,0010,4,9,41.725820779800415
10765,poly_tree,16,50,0010,4,10,41.20813226699829
10766,poly_tree,16,50,0010,4,11,44.114431858062744
10767,poly_tree,16,50,0010,4,12,47.626404285430915
10768,poly_tree,16,50,0010,4,13,41.70966458320618
10769,poly_tree,16,50,0010,4,14,48.46496558189392
10770,poly_tree,16,50,0011,0,8,422.0237441062927
10771,poly_tree,16,50,0011,0,9,388.6745250225067
10772,poly_tree,16,50,0011,0,10,1025.1338336467743
10773,poly_tree,16,50,0011,0,11,605.2057282924652
10774,poly_tree,16,50,0011,0,12,407.30141997337347
10775,poly_tree,16,50,0011,0,13,284.59817910194397
10776,poly_tree,16,50,0011,0,14,220.93832635879514
10777,poly_tree,16,50,0011,1,8,73.31745100021362
10778,poly_tree,16,50,0011,1,9,48.55445051193237
10779,poly_tree,16,50,0011,1,10,51.998046875
10780,poly_tree,16,50,0011,1,11,53.609790325164795
10781,poly_tree,16,50,0011,1,12,54.121960163116455
10782,poly_tree,16,50,0011,1,13,49.36059308052063
10783,poly_tree,16,50,0011,1,14,49.02100229263305
10784,poly_tree,16,50,0011,2,8,62.47856593132019
10785,poly_tree,16,50,0011,2,9,77.41660475730896
10786,poly_tree,16,50,0011,2,10,65.43450427055359
10787,poly_tree,16,50,0011,2,11,67.09165835380554
10788,poly_tree,16,50,0011,2,12,63.6407356262207
10789,poly_tree,16,50,0011,2,13,63.54729676246643
10790,poly_tree,16,50,0011,2,14,58.6451997756958
10791,poly_tree,16,50,0011,3,8,68.06497097015381
10792,poly_tree,16,50,0011,3,9,82.20459485054016
10793,poly_tree,16,50,0011,3,10,83.96816349029541
